"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone"
4593,"4593","LOS ALAMITOS-ROSSMOOR",,"33.79258","-118.07187",,,,,
4594,"4594","LOS ALAMITOS-ORANGEWOOD",,"33.79537","-118.07178",,,,,
4595,"4595","LOS ALAMITOS-FARQUHAR",,"33.79846","-118.07177",,,,,
4597,"4597","LOS ALAMITOS-KATELLA",,"33.80371","-118.07162",,,,,
4598,"4598","LOS ALAMITOS-CATALINA",,"33.80742","-118.07164",,,,,
4599,"4599","LOS ALAMITOS-CERRITOS",,"33.81081","-118.07176",,,,,
4601,"4601","LOS ALAMITOS-CERRITOS",,"33.80956","-118.07204",,,,,
4602,"4602","LOS ALAMITOS-CATALINA",,"33.80639","-118.07208",,,,,
4603,"4603","LOS ALAMITOS-KATELLA",,"33.80207","-118.07210",,,,,
4604,"4604","LOS ALAMITOS-FARQUHAR",,"33.79922","-118.07210",,,,,
4605,"4605","LOS ALAMITOS-ORANGEWOOD",,"33.79555","-118.07211",,,,,
4606,"4606","LOS ALAMITOS-ROSSMOOR",,"33.79208","-118.07212",,,,,
4609,"4609","LA PALMA-DENNI",,"33.84609","-118.05506",,,,,
4610,"4610","LA PALMA-REDFORD",,"33.84610","-118.05213",,,,,
4611,"4611","LA PALMA-LOUISE",,"33.84612","-118.04805",,,,,
4612,"4612","LA PALMA-MOODY",,"33.84615","-118.04556",,,,,
4613,"4613","LA PALMA-ANDRE",,"33.84617","-118.04166",,,,,
4614,"4614","LA PALMA-WALKER",,"33.84621","-118.03761",,,,,
4615,"4615","LA PALMA-BRAVO",,"33.84625","-118.03251",,,,,
4616,"4616","LA PALMA-VALLEY VIEW",,"33.84650","-118.02905",,,,,
4617,"4617","LA PALMA-BRAVO",,"33.84646","-118.03336",,,,,
4618,"4618","LA PALMA-WALKER",,"33.84644","-118.03783",,,,,
4619,"4619","LA PALMA-INWOOD",,"33.84640","-118.04316",,,,,
4620,"4620","LA PALMA-MOODY",,"33.84635","-118.04688",,,,,
4621,"4621","LA PALMA-LOUISE",,"33.84635","-118.04881",,,,,
4622,"4622","LA PALMA-REDFORD",,"33.84634","-118.05171",,,,,
4623,"4623","ORANGETHORPE-SOMMERSET",,"33.85854","-118.04121",,,,,
4624,"4624","ORANGETHORPE-WALKER",,"33.85859","-118.03782",,,,,
4625,"4625","ORANGETHORPE-WALKER",,"33.85887","-118.03790",,,,,
4626,"4626","ORANGETHORPE-SOMMERSET",,"33.85888","-118.04053",,,,,
4627,"4627","VALLEY VIEW-CENTERPOINTE",,"33.86050","-118.02885",,,,,
4628,"4628","VALLEY VIEW-LA PALMA",,"33.84592","-118.02871",,,,,
4630,"4630","EL TORO-PASEO DE VALENCIA",,"33.61279","-117.71357",,,,,
4631,"4631","EL TORO-AVD SEVILLA",,"33.61278","-117.71868",,,,,
4632,"4632","EL TORO-MOULTON",,"33.61191","-117.72251",,,,,
4633,"4633","EL TORO-MOULTON",,"33.60995","-117.72571",,,,,
4634,"4634","EL TORO-TOWN CENTRE",,"33.60936","-117.72980",,,,,
4635,"4635","EL TORO-CALLE SONORA",,"33.60920","-117.73293",,,,,
4636,"4636","EL TORO-CANYON WREN",,"33.60824","-117.73763",,,,,
4637,"4637","EL TORO-CALLE CORTA",,"33.60162","-117.74489",,,,,
4638,"4638","EL TORO-ALISO CREEK",,"33.59994","-117.74678",,,,,
4639,"4639","EL TORO-CALLE SONORA",,"33.60894","-117.73180",,,,,
4640,"4640","EL TORO-MOULTON",,"33.61049","-117.72428",,,,,
4641,"4641","EL TORO-MOULTON",,"33.61175","-117.72218",,,,,
4642,"4642","EL TORO-AVD SEVILLA",,"33.61249","-117.71797",,,,,
4643,"4643","LAGUNA HILLS-PASEO DE VALENCIA",,"33.59548","-117.70242",,,,,
4644,"4644","MOULTON-CALLE ARAGON",,"33.59921","-117.71633",,,,,
4645,"4645","MOULTON-VIA CAMPO VERDE",,"33.60883","-117.72394",,,,,
4646,"4646","MOULTON-EL TORO",,"33.61051","-117.72539",,,,,
4647,"4647","MOULTON-SANTA MARIA",,"33.61699","-117.73127",,,,,
4648,"4648","MOULTON-ENT CLUBHOUSE 12",,"33.61199","-117.72933",,,,,
4649,"4649","MOULTON-EL TORO",,"33.60963","-117.72504",,,,,
4650,"4650","MOULTON-VIA CAMPO VERDE",,"33.60795","-117.72362",,,,,
4651,"4651","MOULTON-CALLE CORTEZ",,"33.60323","-117.71926",,,,,
4653,"4653","MOULTON-CALLE ARAGON",,"33.59971","-117.71674",,,,,
4654,"4654","PASEO DE VALENCIA-EL TORO",,"33.61218","-117.71313",,,,,
4655,"4655","PASEO DE VALENCIA-CALLE DE LA PLATA",,"33.60950","-117.71280",,,,,
4656,"4656","PASEO DE VALENCIA-VIA ESTRADA",,"33.60680","-117.70872",,,,,
4657,"4657","PASEO DE VALENCIA-AVD SEVILLA",,"33.60004","-117.70210",,,,,
4658,"4658","ALICIA-CHARLINDA",,"33.60805","-117.68872",,,,,
4659,"4659","ALICIA-MUIRLANDS",,"33.60944","-117.68684",,,,,
4660,"4660","ALICIA-ALTHEA",,"33.61190","-117.68350",,,,,
4661,"4661","ALICIA-VIA FABRICANTE",,"33.61391","-117.67998",,,,,
4662,"4662","ALICIA-JERONIMO",,"33.61523","-117.67777",,,,,
4663,"4663","ALICIA-VIA LINDA",,"33.61924","-117.67400",,,,,
4664,"4664","ALICIA-CORONEL",,"33.62020","-117.67138",,,,,
4665,"4665","ALICIA-MONTEBELLO",,"33.62059","-117.66678",,,,,
4666,"4666","ALICIA-VIA LEON",,"33.62116","-117.66383",,,,,
4667,"4667","ALICIA-TRABUCO",,"33.62228","-117.65995",,,,,
4668,"4668","ALICIA-VIA AURORA",,"33.62613","-117.65576",,,,,
4669,"4669","ALICIA-MARGUERITE",,"33.62765","-117.65097",,,,,
4670,"4670","ALICIA-CYPRESS POINT",,"33.62442","-117.64534",,,,,
4671,"4671","ALICIA-CALLE AZORIN",,"33.62473","-117.64088",,,,,
4672,"4672","ALICIA-LANZAROTE",,"33.62722","-117.63780",,,,,
4673,"4673","ALICIA-OLYMPIAD",,"33.62924","-117.63383",,,,,
4674,"4674","ALICIA-RUSTIC OAK",,"33.63055","-117.63101",,,,,
4675,"4675","ALICIA-RUSTIC OAK",,"33.63071","-117.63140",,,,,
4676,"4676","ALICIA-OLYMPIAD",,"33.62913","-117.63480",,,,,
4677,"4677","ALICIA-LANZAROTE",,"33.62735","-117.63817",,,,,
4678,"4678","ALICIA-CALLE AZORIN",,"33.62469","-117.64172",,,,,
4679,"4679","ALICIA-FINISTERRA",,"33.62542","-117.64660",,,,,
4680,"4680","ALICIA-MARGUERITE",,"33.62803","-117.65183",,,,,
4681,"4681","ALICIA-VIA AURORA",,"33.62563","-117.65648",,,,,
4682,"4682","ALICIA-TRABUCO",,"33.62222","-117.66110",,,,,
4683,"4683","ALICIA-VIA LEON",,"33.62122","-117.66453",,,,,
4684,"4684","ALICIA-VIA LONGRONO",,"33.62068","-117.66909",,,,,
4685,"4685","ALICIA-CORONEL",,"33.62033","-117.67234",,,,,
4686,"4686","ALICIA-VIA LINDA",,"33.61893","-117.67486",,,,,
4687,"4687","ALICIA-JERONIMO",,"33.61475","-117.67907",,,,,
4688,"4688","ALICIA-ALTHEA",,"33.61167","-117.68436",,,,,
4689,"4689","ALICIA-MUIRLANDS",,"33.61017","-117.68641",,,,,
4690,"4690","ALICIA-CHARLINDA",,"33.60800","-117.68915",,,,,
4691,"4691","CABOT-VISTA VIEJO",,"33.57223","-117.67418",,,,,
4692,"4692","CABOT-VISTA VIEJO",,"33.57202","-117.67449",,,,,
4694,"4694","CROWN VALLEY-SHOPS AT MISSION VIEJO",,"33.56202","-117.66908",,,,,
4695,"4695","CROWN VALLEY-MEDICAL CENTER",,"33.56290","-117.66696",,,,,
4696,"4696","CROWN VALLEY-LOS ALTOS",,"33.56378","-117.66409",,,,,
4697,"4697","CROWN VALLEY-BELLOGENTE",,"33.56394","-117.66207",,,,,
4698,"4698","CROWN VALLEY-BELLOGENTE",,"33.56425","-117.66220",,,,,
4700,"4700","CROWN VALLEY-PUERTO REAL",,"33.56212","-117.66958",,,,,
4704,"4704","JERONIMO-ACERO",,"33.61661","-117.67930",,,,,
4705,"4705","JERONIMO-ALICIA",,"33.61469","-117.67804",,,,,
4706,"4706","JERONIMO-CORDILLERA",,"33.61163","-117.67421",,,,,
4707,"4707","JERONIMO-MONTILLA",,"33.60740","-117.66924",,,,,
4708,"4708","JERONIMO-CARRANZA",,"33.60856","-117.66506",,,,,
4709,"4709","JERONIMO-VALYERMO",,"33.60913","-117.66292",,,,,
4710,"4710","JERONIMO-QUINTANA",,"33.60820","-117.65932",,,,,
4712,"4712","JERONIMO-MARGUERITE",,"33.60742","-117.65577",,,,,
4714,"4714","JERONIMO-EL CANTADA",,"33.60869","-117.65982",,,,,
4715,"4715","JERONIMO-VALYERMO",,"33.60942","-117.66313",,,,,
4716,"4716","JERONIMO-CARRANZA",,"33.60855","-117.66576",,,,,
4717,"4717","JERONIMO-MONTILLA",,"33.60788","-117.67006",,,,,
4718,"4718","JERONIMO-CORDILLERA",,"33.61239","-117.67452",,,,,
4719,"4719","JERONIMO-ALICIA",,"33.61556","-117.67849",,,,,
4724,"4724","LA PAZ-MARGUERITE",,"33.59651","-117.65740",,,,,
4725,"4725","LA PAZ-COMMERCE CENTER",,"33.59635","-117.65453",,,,,
4726,"4726","LA PAZ-VETERANS",,"33.59775","-117.65052",,,,,
4727,"4727","LA PAZ-WORLD CUP CENTER",,"33.59665","-117.65453",,,,,
4732,"4732","LOS ALISOS-MUSTANG RUN",,"33.65229","-117.64884",,,,,
4734,"4734","MARGUERITE-VIA ESCOLAR",,"33.54283","-117.67313",,,,,
4735,"4735","MARGUERITE-AVERY",,"33.54680","-117.67089",,,,,
4736,"4736","MARGUERITE-ENT 28452 BURLINGTON COAT FACTORY",,"33.54949","-117.67043",,,,,
4737,"4737","MARGUERITE-ENT 28000 SADDLEBACK",,"33.55406","-117.67015",,,,,
4738,"4738","MARGUERITE-SOUTH DECK",,"33.55572","-117.66864",,,,,
4739,"4739","MARGUERITE-COLLEGE",,"33.55776","-117.66448",,,,,
4741,"4741","MARGUERITE-CROWN VALLEY",,"33.56391","-117.65793",,,,,
4742,"4742","MARGUERITE-VENADO",,"33.56592","-117.65761",,,,,
4743,"4743","MARGUERITE-CORDOVA CANYON",,"33.56868","-117.65857",,,,,
4744,"4744","MARGUERITE-LA SIERRA",,"33.57099","-117.65888",,,,,
4745,"4745","MARGUERITE-FELIPE",,"33.57372","-117.65807",,,,,
4746,"4746","MARGUERITE-MESILLA",,"33.57679","-117.65774",,,,,
4747,"4747","MARGUERITE-VERANO",,"33.58047","-117.65782",,,,,
4748,"4748","MARGUERITE-OSO",,"33.58521","-117.66002",,,,,
4749,"4749","MARGUERITE-VIA ANGELINA",,"33.58721","-117.66040",,,,,
4750,"4750","MARGUERITE-PACIFIC",,"33.58915","-117.65988",,,,,
4751,"4751","MARGUERITE-ESTANCIERO",,"33.59200","-117.65975",,,,,
4752,"4752","MARGUERITE-VILLAGE CENTER NORTH",,"33.59465","-117.65919",,,,,
4753,"4753","MARGUERITE-LA PAZ",,"33.59770","-117.65771",,,,,
4754,"4754","MARGUERITE-VIA FLORECER",,"33.60098","-117.65647",,,,,
4755,"4755","MARGUERITE-JERONIMO",,"33.60754","-117.65501",,,,,
4756,"4756","MARGUERITE-PUEBLO NUEVO",,"33.60982","-117.65405",,,,,
4757,"4757","MARGUERITE-TRABUCO",,"33.61359","-117.65425",,,,,
4758,"4758","MARGUERITE-CASTA DEL SOL",,"33.61716","-117.65133",,,,,
4759,"4759","MARGUERITE-COSO",,"33.62161","-117.65054",,,,,
4760,"4760","MARGUERITE-ALERZAL",,"33.62551","-117.65143",,,,,
4761,"4761","MARGUERITE-ALICIA",,"33.62831","-117.65113",,,,,
4762,"4762","MARGUERITE-ANTELA",,"33.62995","-117.65054",,,,,
4763,"4763","MARGUERITE-VISTA DEL LAGO",,"33.63415","-117.64733",,,,,
4764,"4764","MARGUERITE-ALARCON",,"33.63758","-117.64683",,,,,
4765,"4765","MARGUERITE-OLYMPIAD",,"33.64135","-117.64402",,,,,
4766,"4766","MARGUERITE-LA BARCA",,"33.64569","-117.64322",,,,,
4767,"4767","MARGUERITE-ENT 21622 VISTA DEL",,"33.64799","-117.64390",,,,,
4768,"4768","MARGUERITE-SANTA MARGARITA",,"33.65122","-117.64467",,,,,
4769,"4769","MARGUERITE-ENT 21622 VISTA DEL",,"33.64851","-117.64443",,,,,
4770,"4770","MARGUERITE-LA BARCA",,"33.64501","-117.64352",,,,,
4771,"4771","MARGUERITE-OLYMPIAD",,"33.64078","-117.64475",,,,,
4772,"4772","MARGUERITE-ALARCON",,"33.63766","-117.64711",,,,,
4773,"4773","MARGUERITE-VISTA DEL LAGO",,"33.63343","-117.64799",,,,,
4774,"4774","MARGUERITE-ANTELA",,"33.62986","-117.65102",,,,,
4775,"4775","MARGUERITE-ALICIA",,"33.62744","-117.65161",,,,,
4776,"4776","MARGUERITE-ALERZAL",,"33.62535","-117.65168",,,,,
4777,"4777","MARGUERITE-COSO",,"33.62136","-117.65089",,,,,
4778,"4778","MARGUERITE-CASTA DEL SOL",,"33.61727","-117.65159",,,,,
4779,"4779","MARGUERITE-VIA FLORES",,"33.61504","-117.65391",,,,,
4780,"4780","MARGUERITE-TRABUCO",,"33.61279","-117.65461",,,,,
4781,"4781","MARGUERITE-PUEBLO NUEVO",,"33.60793","-117.65531",,,,,
4782,"4782","MARGUERITE-JERONIMO",,"33.60648","-117.65572",,,,,
4783,"4783","MARGUERITE-VIA FLORECER",,"33.60046","-117.65692",,,,,
4784,"4784","MARGUERITE-LA PAZ",,"33.59656","-117.65860",,,,,
4785,"4785","MARGUERITE-CIVIC CENTER",,"33.59464","-117.65947",,,,,
4786,"4786","MARGUERITE-ESTANCIERO",,"33.59142","-117.66000",,,,,
4788,"4788","MARGUERITE-VIA ANGELINA",,"33.58629","-117.66055",,,,,
4789,"4789","MARGUERITE-OSO",,"33.58364","-117.65944",,,,,
4790,"4790","MARGUERITE-VERANO",,"33.58020","-117.65811",,,,,
4791,"4791","MARGUERITE-MESILLA",,"33.57698","-117.65801",,,,,
4792,"4792","MARGUERITE-LA MANCHA",,"33.57359","-117.65836",,,,,
4793,"4793","MARGUERITE-LA SIERRA",,"33.57064","-117.65925",,,,,
4794,"4794","MARGUERITE-CORDOVA CANYON",,"33.56786","-117.65842",,,,,
4795,"4795","MARGUERITE-CROWN VALLEY",,"33.56492","-117.65807",,,,,
4798,"4798","MARGUERITE-MEDICAL CENTER",,"33.55800","-117.66456",,,,,
4799,"4799","MARGUERITE-SOUTH DECK",,"33.55602","-117.66876",,,,,
4800,"4800","MARGUERITE-SHOPS BOULEVARD",,"33.55483","-117.66990",,,,,
4801,"4801","MARGUERITE-ENT 28451 AUDI MISSION VIEJO",,"33.54984","-117.67084",,,,,
4802,"4802","MARGUERITE-AVERY",,"33.54675","-117.67122",,,,,
4803,"4803","MARGUERITE-VIA ESCOLAR",,"33.54267","-117.67342",,,,,
4804,"4804","MEDICAL CENTER-CROWN VALLEY",,"33.56216","-117.66761",,,,,
4805,"4805","MEDICAL CENTER-ENT MISSION HOSPITAL",,"33.55964","-117.66500",,,,,
4806,"4806","MEDICAL CENTER-MARGUERITE",,"33.55837","-117.66393",,,,,
4807,"4807","MEDICAL CENTER-ENT MISSION HOSPITAL",,"33.56008","-117.66528",,,,,
4811,"4811","MUSTANG RUN-CRUCERO",,"33.65051","-117.64594",,,,,
4812,"4812","OSO-COUNTRY CLUB",,"33.58253","-117.66290",,,,,
4813,"4813","OSO-MARGUERITE",,"33.58400","-117.66000",,,,,
4814,"4814","OSO-COUNTRY CLUB",,"33.58271","-117.66322",,,,,
4816,"4816","SANTA MARGARITA-LOS ALISOS",,"33.65354","-117.64754",,,,,
4817,"4817","SANTA MARGARITA-MARGUERITE",,"33.65123","-117.64411",,,,,
4818,"4818","SANTA MARGARITA-PINECREST",,"33.65083","-117.64048",,,,,
4819,"4819","SANTA MARGARITA-MONTEREY",,"33.65007","-117.63464",,,,,
4820,"4820","SANTA MARGARITA-PROMENADE",,"33.64749","-117.62784",,,,,
4821,"4821","SANTA MARGARITA-MELINDA",,"33.64493","-117.62491",,,,,
4822,"4822","SANTA MARGARITA-MELINDA",,"33.64576","-117.62514",,,,,
4823,"4823","SANTA MARGARITA-PROMENADE",,"33.64782","-117.62778",,,,,
4824,"4824","SANTA MARGARITA-MONTEREY",,"33.65038","-117.63470",,,,,
4825,"4825","SANTA MARGARITA-PINECREST",,"33.65116","-117.63954",,,,,
4826,"4826","SANTA MARGARITA-MARGUERITE",,"33.65199","-117.64507",,,,,
4827,"4827","SANTA MARGARITA-LOS ALISOS",,"33.65426","-117.64821",,,,,
4839,"4839","VETERANS-LA PAZ",,"33.59841","-117.65000",,,,,
4849,"4849","INTERIOR-MURRAY COMMUNITY",,"33.60087","-117.65142",,,,,
4851,"4851","COLLEGE-COLLEGE DRIVE WEST",,"33.55569","-117.66407",,,,,
4856,"4856","32ND-LAKE",,"33.61532","-117.93144",,,,,
4857,"4857","AVOCADO-ENT NEWPORT BEACH",,"33.60781","-117.87385",,,,,
4859,"4859","AVOCADO-SAN MIGUEL",,"33.61158","-117.87143",,,,,
4860,"4860","AVOCADO-CORPORATE PLAZA",,"33.60737","-117.87444",,,,,
4861,"4861","BALBOA-46TH",,"33.62132","-117.93873",,,,,
4862,"4862","BALBOA-41ST",,"33.61910","-117.93668",,,,,
4863,"4863","BALBOA-38TH",,"33.61791","-117.93560",,,,,
4864,"4864","BALBOA-35TH",,"33.61611","-117.93395",,,,,
4865,"4865","BALBOA-32ND",,"33.61450","-117.93254",,,,,
4867,"4867","BALBOA-19TH",,"33.60786","-117.92627",,,,,
4868,"4868","BALBOA-17TH",,"33.60752","-117.92342",,,,,
4869,"4869","BALBOA-15TH",,"33.60686","-117.92035",,,,,
4870,"4870","BALBOA-13TH",,"33.60627","-117.91739",,,,,
4871,"4871","BALBOA-11TH",,"33.60561","-117.91466",,,,,
4872,"4872","BALBOA-8TH",,"33.60445","-117.91027",,,,,
4873,"4873","BALBOA-ISLAND",,"33.60371","-117.90600",,,,,
4874,"4874","BALBOA-CORONADO",,"33.60328","-117.90367",,,,,
4875,"4875","BALBOA-ADAMS",,"33.60265","-117.90166",,,,,
4876,"4876","BALBOA-PALM",,"33.60277","-117.90141",,,,,
4877,"4877","BALBOA-CORONADO",,"33.60355","-117.90408",,,,,
4878,"4878","BALBOA-ISLAND",,"33.60411","-117.90679",,,,,
4879,"4879","BALBOA-8TH",,"33.60474","-117.91043",,,,,
4880,"4880","BALBOA-12TH",,"33.60626","-117.91635",,,,,
4881,"4881","BALBOA-16TH",,"33.60736","-117.92217",,,,,
4882,"4882","BALBOA-20TH",,"33.60842","-117.92705",,,,,
4883,"4883","BALBOA-23RD",,"33.61057","-117.92892",,,,,
4884,"4884","BALBOA-23RD",,"33.61094","-117.92912",,,,,
4885,"4885","BALBOA-28TH",,"33.61244","-117.93040",,,,,
4886,"4886","BALBOA-32ND",,"33.61502","-117.93264",,,,,
4887,"4887","BALBOA-35TH",,"33.61627","-117.93378",,,,,
4888,"4888","BALBOA-38TH",,"33.61772","-117.93507",,,,,
4889,"4889","BALBOA-41ST",,"33.61954","-117.93673",,,,,
4890,"4890","BALBOA-RIVER",,"33.62155","-117.93856",,,,,
4891,"4891","BAYSIDE-JAMBOREE",,"33.61070","-117.89081",,,,,
4892,"4892","BAYSIDE-EAST PROMONTORY POINT",,"33.61156","-117.89402",,,,,
4893,"4893","BAYSIDE-EAST PROMONTORY POINT",,"33.61217","-117.89621",,,,,
4894,"4894","BAYSIDE-WEST PROMONTORY POINT",,"33.61405","-117.89939",,,,,
4895,"4895","BAYSIDE-COAST",,"33.61557","-117.90071",,,,,
4896,"4896","BAYSIDE-HARBOR ISLAND",,"33.61380","-117.89946",,,,,
4897,"4897","BAYSIDE-EAST PROMONTORY POINT",,"33.61182","-117.89593",,,,,
4898,"4898","BAYSIDE-ENT 919 NEWPORT",,"33.61093","-117.89349",,,,,
4899,"4899","BIRCH-BRISTOL",,"33.66190","-117.87242",,,,,
4900,"4900","BIRCH-QUAIL",,"33.66327","-117.87109",,,,,
4901,"4901","BIRCH-DOVE",,"33.66673","-117.86769",,,,,
4902,"4902","BIRCH-CORINTHIAN",,"33.66782","-117.86654",,,,,
4903,"4903","BIRCH-MACARTHUR",,"33.66912","-117.86342",,,,,
4904,"4904","BIRCH-VON KARMAN",,"33.66830","-117.86150",,,,,
4905,"4905","BIRCH-MACARTHUR",,"33.66940","-117.86372",,,,,
4906,"4906","BIRCH-MACARTHUR",,"33.66871","-117.86600",,,,,
4907,"4907","BIRCH-DOVE",,"33.66607","-117.86864",,,,,
4908,"4908","BIRCH-QUAIL",,"33.66318","-117.87152",,,,,
4909,"4909","BISON-JAMBOREE",,"33.63876","-117.86917",,,,,
4911,"4911","BISON-MACARTHUR",,"33.63743","-117.86424",,,,,
4912,"4912","BISON-MACARTHUR",,"33.63775","-117.86405",,,,,
4914,"4914","BONITA CANYON-MACARTHUR",,"33.62904","-117.86202",,,,,
4915,"4915","BONITA CANYON-MESA VIEW",,"33.62857","-117.85500",,,,,
4917,"4917","BRISTOL-JAMBOREE",,"33.65631","-117.86500",,,,,
4918,"4918","BRISTOL-SPRUCE",,"33.65940","-117.86938",,,,,
4919,"4919","BRISTOL-BIRCH",,"33.66204","-117.87315",,,,,
4920,"4920","BRISTOL-BAYVIEW",,"33.65639","-117.86770",,,,,
4921,"4921","CAMPUS-MACARTHUR",,"33.67156","-117.86336",,,,,
4922,"4922","CAMPUS-MACARTHUR COURT",,"33.67107","-117.86167",,,,,
4923,"4923","CAMPUS-VON KARMAN",,"33.66872","-117.85832",,,,,
4924,"4924","CAMPUS-TELLER",,"33.66689","-117.85567",,,,,
4925,"4925","COAST-ORANGE",,"33.62806","-117.95231",,,,,
4926,"4926","COAST-PROSPECT",,"33.62620","-117.94931",,,,,
4927,"4927","COAST-PROSPECT",,"33.62502","-117.94605",,,,,
4928,"4928","COAST-BALBOA",,"33.62235","-117.93809",,,,,
4929,"4929","COAST-BALBOA COVES",,"33.62139","-117.93288",,,,,
4930,"4930","COAST-TUSTIN",,"33.61963","-117.92312",,,,,
4931,"4931","COAST-ENT 1931 SEA SCOUT",,"33.61742","-117.91904",,,,,
4932,"4932","COAST-ENT 1221 BALBOA BAY",,"33.61590","-117.91378",,,,,
4933,"4933","COAST-BAYSHORE",,"33.61615","-117.90662",,,,,
4934,"4934","COAST-BAYSIDE",,"33.61591","-117.89994",,,,,
4935,"4935","COAST-PROMONTORY POINT",,"33.61305","-117.89343",,,,,
4936,"4936","COAST-JAMBOREE",,"33.61247","-117.89029",,,,,
4937,"4937","COAST-IRVINE TERRACE",,"33.61047","-117.88301",,,,,
4938,"4938","COAST-AVOCADO",,"33.60525","-117.87568",,,,,
4939,"4939","COAST-GOLDENROD",,"33.60109","-117.87285",,,,,
4940,"4940","COAST-IRIS",,"33.59897","-117.87204",,,,,
4941,"4941","COAST-MARGUERITE",,"33.59644","-117.87121",,,,,
4942,"4942","COAST-ORCHID",,"33.59445","-117.86856",,,,,
4943,"4943","COAST-POPPY",,"33.59377","-117.86724",,,,,
4944,"4944","COAST-SEAWARD",,"33.59254","-117.86485",,,,,
4945,"4945","COAST-MORNING CANYON",,"33.59107","-117.86207",,,,,
4946,"4946","COAST-CAMEO SHORES",,"33.58919","-117.85843",,,,,
4947,"4947","COAST-CAMEO HIGHLANDS",,"33.58986","-117.85916",,,,,
4948,"4948","COAST-MORNING CANYON",,"33.59172","-117.86275",,,,,
4949,"4949","COAST-SEAWARD",,"33.59309","-117.86540",,,,,
4950,"4950","COAST-POPPY",,"33.59396","-117.86709",,,,,
4952,"4952","COAST-MARGUERITE",,"33.59631","-117.87059",,,,,
4953,"4953","COAST-IRIS",,"33.59919","-117.87189",,,,,
4954,"4954","COAST-GOLDENROD",,"33.60110","-117.87257",,,,,
4955,"4955","COAST-AVOCADO",,"33.60532","-117.87500",,,,,
4956,"4956","COAST-IRVINE TERRACE",,"33.61035","-117.88241",,,,,
4957,"4957","COAST-PROMONTORY POINT",,"33.61361","-117.89456",,,,,
4958,"4958","COAST-BAYSIDE",,"33.61646","-117.90155",,,,,
4959,"4959","COAST-DOVER",,"33.61628","-117.90814",,,,,
4960,"4960","COAST-ENT 1221 BALBOA BAY",,"33.61625","-117.91434",,,,,
4961,"4961","COAST-ENT 2200 NEWPORT",,"33.61807","-117.91957",,,,,
4962,"4962","COAST-RIVERSIDE",,"33.62059","-117.92458",,,,,
4963,"4963","COAST-ENT HOAG HOSPITAL",,"33.62187","-117.93374",,,,,
4964,"4964","COAST-SUPERIOR",,"33.62345","-117.93978",,,,,
4965,"4965","COAST-PROSPECT",,"33.62657","-117.94932",,,,,
4966,"4966","COAST-ORANGE",,"33.62815","-117.95199",,,,,
4967,"4967","DOVER-CASTAWAYS",,"33.62338","-117.90559",,,,,
4968,"4968","DOVER-COAST",,"33.61774","-117.90673",,,,,
4969,"4969","DOVER-WESTCLIFF",,"33.62406","-117.90550",,,,,
4970,"4970","DOVER-16TH",,"33.62203","-117.90668",,,,,
4971,"4971","DOVER-CLIFF",,"33.61857","-117.90744",,,,,
4972,"4972","EASTBLUFF-MAR VISTA",,"33.63263","-117.87544",,,,,
4973,"4973","EASTBLUFF-VISTA DEL ORO",,"33.63588","-117.87607",,,,,
4974,"4974","EASTBLUFF-BIXIA",,"33.63882","-117.87582",,,,,
4975,"4975","EASTBLUFF-CACAO",,"33.64413","-117.87187",,,,,
4976,"4976","EASTBLUFF-JAMBOREE",,"33.64705","-117.86744",,,,,
4977,"4977","EASTBLUFF-VISTA DEL ORO",,"33.64348","-117.87256",,,,,
4978,"4978","EASTBLUFF-VISTA DEL SOL",,"33.63964","-117.87550",,,,,
4979,"4979","EASTBLUFF-VISTA DEL ORO",,"33.63586","-117.87640",,,,,
4980,"4980","EASTBLUFF-MAR VISTA",,"33.63249","-117.87569",,,,,
4981,"4981","HOSPITAL-SUPERIOR",,"33.62566","-117.93344",,,,,
4982,"4982","HOSPITAL-PLACENTIA",,"33.62568","-117.93182",,,,,
4984,"4984","HOSPITAL-HOAG",,"33.62564","-117.93010",,,,,
4986,"4986","HOSPITAL-PLACENTIA",,"33.62587","-117.93048",,,,,
4987,"4987","HOSPITAL-SUPERIOR",,"33.62586","-117.93345",,,,,
4989,"4989","IRVINE-UNIVERSITY",,"33.65601","-117.88680",,,,,
4990,"4990","IRVINE-MESA",,"33.65837","-117.88444",,,,,
4991,"4991","IRVINE-BRISTOL",,"33.66162","-117.87555",,,,,
4992,"4992","JAMBOREE-BAYSIDE",,"33.61108","-117.89035",,,,,
4996,"4996","JAMBOREE-SAN JOAQUIN HILLS",,"33.62567","-117.87866",,,,,
4997,"4997","JAMBOREE-FORD",,"33.63138","-117.87394",,,,,
4998,"4998","JAMBOREE-BISON",,"33.63976","-117.86937",,,,,
4999,"4999","JAMBOREE-CAMELBACK",,"33.64368","-117.86736",,,,,
5000,"5000","JAMBOREE-UNIVERSITY",,"33.64857","-117.86638",,,,,
5001,"5001","JAMBOREE-BAYVIEW",,"33.65323","-117.86639",,,,,
5003,"5003","JAMBOREE-BIRCH",,"33.66515","-117.85546",,,,,
5004,"5004","JAMBOREE-FAIRCHILD",,"33.66035","-117.86008",,,,,
5005,"5005","JAMBOREE-BRISTOL",,"33.65469","-117.86595",,,,,
5006,"5006","JAMBOREE-BAYVIEW",,"33.65242","-117.86705",,,,,
